Open,High,Low,Close,Volume,Date
22.710000,22.710000,22.710000,22.710000,0,2021-12-08T14:30:00Z
22.710000,23.000000,22.494200,23.000000,1010,2021-12-08T14:35:00Z
23.190000,23.190000,23.190000,23.190000,100,2021-12-08T14:40:00Z
23.420000,23.420000,23.420000,23.420000,200,2021-12-08T14:45:00Z
23.720000,23.966400,23.605200,23.868000,1978,2021-12-08T14:50:00Z
23.780000,23.780000,23.630000,23.706500,805,2021-12-08T14:55:00Z
23.642300,23.642300,23.430000,23.440000,900,2021-12-08T15:00:00Z
23.355000,23.598700,23.210000,23.210000,2200,2021-12-08T15:05:00Z
23.510000,23.570000,23.510000,23.540000,832,2021-12-08T15:10:00Z
23.540000,23.540000,23.540000,23.540000,0,2021-12-08T15:15:00Z
23.735000,23.735000,23.400000,23.400000,234,2021-12-08T15:20:00Z
23.690000,23.690000,23.675000,23.675000,200,2021-12-08T15:25:00Z
23.675000,23.675000,23.675000,23.675000,0,2021-12-08T15:30:00Z
23.675000,23.675000,23.675000,23.675000,0,2021-12-08T15:35:00Z
23.675000,23.675000,23.675000,23.675000,0,2021-12-08T15:40:00Z
23.675000,23.675000,23.675000,23.675000,0,2021-12-08T15:45:00Z
24.137900,24.137900,24.137900,24.137900,100,2021-12-08T15:50:00Z
24.114100,24.130000,24.114100,24.130000,200,2021-12-08T15:55:00Z
24.083500,24.090000,24.070000,24.080000,400,2021-12-08T16:00:00Z
23.990000,23.990000,23.990000,23.990000,100,2021-12-08T16:05:00Z
23.990000,23.990000,23.990000,23.990000,0,2021-12-08T16:10:00Z
24.341600,24.341600,24.341600,24.341600,100,2021-12-08T16:15:00Z
24.335000,24.335000,24.335000,24.335000,100,2021-12-08T16:20:00Z
24.329900,24.329900,24.180000,24.180000,200,2021-12-08T16:25:00Z
24.180000,24.180000,24.180000,24.180000,0,2021-12-08T16:30:00Z
24.180000,24.180000,24.180000,24.180000,0,2021-12-08T16:35:00Z
24.180000,24.180000,24.180000,24.180000,0,2021-12-08T16:40:00Z
24.120000,24.120000,24.120000,24.120000,100,2021-12-08T16:45:00Z
24.120000,24.120000,24.120000,24.120000,0,2021-12-08T16:50:00Z
24.040000,24.080000,24.040000,24.080000,200,2021-12-08T16:55:00Z
23.892400,23.892400,23.890000,23.890000,2200,2021-12-08T17:00:00Z
23.990000,23.990000,23.990000,23.990000,300,2021-12-08T17:05:00Z
23.990000,23.990000,23.990000,23.990000,0,2021-12-08T17:10:00Z
23.990000,23.990000,23.990000,23.990000,0,2021-12-08T17:15:00Z
23.980000,23.980000,23.880000,23.965000,357,2021-12-08T17:20:00Z
23.950000,23.950000,23.950000,23.950000,334,2021-12-08T17:25:00Z
23.950000,23.950000,23.950000,23.950000,0,2021-12-08T17:30:00Z
23.950000,23.950000,23.950000,23.950000,0,2021-12-08T17:35:00Z
23.835000,23.835000,23.650000,23.825000,400,2021-12-08T17:40:00Z
23.825000,23.825000,23.825000,23.825000,0,2021-12-08T17:45:00Z
23.825000,23.825000,23.825000,23.825000,0,2021-12-08T17:50:00Z
23.825000,23.825000,23.825000,23.825000,0,2021-12-08T17:55:00Z
23.825000,23.825000,23.825000,23.825000,0,2021-12-08T18:00:00Z
23.825000,23.825000,23.825000,23.825000,0,2021-12-08T18:05:00Z
24.020000,24.120000,23.850000,24.060000,2400,2021-12-08T18:10:00Z
24.060000,24.060000,24.060000,24.060000,0,2021-12-08T18:15:00Z
24.060000,24.060000,24.060000,24.060000,0,2021-12-08T18:20:00Z
24.060000,24.060000,24.060000,24.060000,0,2021-12-08T18:25:00Z
24.120000,24.120000,24.120000,24.120000,300,2021-12-08T18:30:00Z
24.120000,24.120000,24.120000,24.120000,0,2021-12-08T18:35:00Z
24.120000,24.120000,24.120000,24.120000,0,2021-12-08T18:40:00Z
24.120000,24.120000,24.120000,24.120000,0,2021-12-08T18:45:00Z
24.065000,24.065000,23.870000,23.925000,400,2021-12-08T18:50:00Z
23.925000,23.925000,23.925000,23.925000,0,2021-12-08T18:55:00Z
24.192000,24.192000,24.192000,24.192000,200,2021-12-08T19:00:00Z
24.050000,24.050000,24.050000,24.050000,108,2021-12-08T19:05:00Z
24.050000,24.050000,24.050000,24.050000,0,2021-12-08T19:10:00Z
23.890000,24.040000,23.890000,24.040000,300,2021-12-08T19:15:00Z
24.040000,24.040000,24.040000,24.040000,0,2021-12-08T19:20:00Z
24.040000,24.040000,24.040000,24.040000,0,2021-12-08T19:25:00Z
24.040000,24.040000,24.040000,24.040000,0,2021-12-08T19:30:00Z
24.250000,24.250000,24.250000,24.250000,100,2021-12-08T19:35:00Z
24.250000,24.250000,24.250000,24.250000,0,2021-12-08T19:40:00Z
24.250000,24.250000,24.250000,24.250000,583,2021-12-08T19:45:00Z
24.250000,24.250000,24.250000,24.250000,0,2021-12-08T19:50:00Z
24.250000,24.250000,24.250000,24.250000,0,2021-12-08T19:55:00Z
24.250000,24.250000,24.250000,24.250000,0,2021-12-08T20:00:00Z
24.130000,24.130000,24.020000,24.020000,200,2021-12-08T20:05:00Z
24.020000,24.020000,24.020000,24.020000,0,2021-12-08T20:10:00Z
23.950000,24.020000,23.950000,24.020000,300,2021-12-08T20:15:00Z
24.010000,24.010000,24.010000,24.010000,200,2021-12-08T20:20:00Z
23.990000,23.990000,23.990000,23.990000,200,2021-12-08T20:25:00Z
23.990000,23.990000,23.990000,23.990000,0,2021-12-08T20:30:00Z
23.990000,23.990000,23.990000,23.990000,0,2021-12-08T20:35:00Z
24.035000,24.040000,23.920000,23.920000,1192,2021-12-08T20:40:00Z
23.960000,23.960000,23.960000,23.960000,400,2021-12-08T20:45:00Z
24.090000,24.195000,24.090000,24.190000,600,2021-12-08T20:50:00Z
24.175000,24.175000,24.050200,24.120000,1332,2021-12-08T20:55:00Z
24.129700,24.129700,24.129700,24.129700,500,2021-12-09T14:30:00Z
24.010000,24.080000,24.010000,24.080000,300,2021-12-09T14:35:00Z
24.080000,24.080000,24.080000,24.080000,100,2021-12-09T14:40:00Z
24.080000,24.080000,24.080000,24.080000,0,2021-12-09T14:45:00Z
23.750000,23.750000,23.750000,23.750000,100,2021-12-09T14:50:00Z
23.465100,23.465100,23.465100,23.465100,100,2021-12-09T14:55:00Z
23.650100,23.650100,23.650100,23.650100,100,2021-12-09T15:00:00Z
24.110000,24.110000,23.801400,23.801400,394,2021-12-09T15:05:00Z
23.801400,23.801400,23.801400,23.801400,0,2021-12-09T15:10:00Z
23.801400,23.801400,23.801400,23.801400,0,2021-12-09T15:15:00Z
23.760000,23.769500,23.760000,23.769500,200,2021-12-09T15:20:00Z
23.769500,23.769500,23.769500,23.769500,0,2021-12-09T15:25:00Z
23.769500,23.769500,23.769500,23.769500,0,2021-12-09T15:30:00Z
23.769500,23.769500,23.769500,23.769500,0,2021-12-09T15:35:00Z
23.320000,23.520000,23.258000,23.380200,7142,2021-12-09T15:40:00Z
23.510000,23.520000,23.510000,23.520000,300,2021-12-09T15:45:00Z
23.520000,23.530000,23.520000,23.530000,200,2021-12-09T15:50:00Z
23.530000,23.530000,23.530000,23.530000,0,2021-12-09T15:55:00Z
23.530000,23.530000,23.530000,23.530000,0,2021-12-09T16:00:00Z
23.350000,23.545000,23.350000,23.370000,1763,2021-12-09T16:05:00Z
23.370000,23.370000,23.370000,23.370000,0,2021-12-09T16:10:00Z
23.340000,23.520000,23.340000,23.520000,600,2021-12-09T16:15:00Z
23.520000,23.520000,23.520000,23.520000,0,2021-12-09T16:20:00Z
23.520000,23.520000,23.520000,23.520000,0,2021-12-09T16:25:00Z
23.670000,23.670000,23.350000,23.350000,300,2021-12-09T16:30:00Z
23.350000,23.350000,23.350000,23.350000,0,2021-12-09T16:35:00Z
23.450000,23.585000,23.450000,23.585000,932,2021-12-09T16:40:00Z
23.585000,23.585000,23.585000,23.585000,0,2021-12-09T16:45:00Z
23.585000,23.585000,23.585000,23.585000,0,2021-12-09T16:50:00Z
23.450000,23.450000,23.450000,23.450000,100,2021-12-09T16:55:00Z
23.410000,23.430000,23.360000,23.420000,1300,2021-12-09T17:00:00Z
23.420000,23.420000,23.420000,23.420000,0,2021-12-09T17:05:00Z
23.420000,23.420000,23.420000,23.420000,0,2021-12-09T17:10:00Z
23.420000,23.420000,23.420000,23.420000,0,2021-12-09T17:15:00Z
23.420000,23.420000,23.420000,23.420000,0,2021-12-09T17:20:00Z
23.268000,23.430000,23.262000,23.430000,500,2021-12-09T17:25:00Z
23.430000,23.430000,23.430000,23.430000,0,2021-12-09T17:30:00Z
23.430000,23.430000,23.430000,23.430000,0,2021-12-09T17:35:00Z
23.340000,23.410000,23.340000,23.410000,200,2021-12-09T17:40:00Z
23.410000,23.410000,23.410000,23.410000,0,2021-12-09T17:45:00Z
23.410000,23.410000,23.410000,23.410000,0,2021-12-09T17:50:00Z
23.342900,23.342900,23.342900,23.342900,877,2021-12-09T17:55:00Z
23.342900,23.342900,23.342900,23.342900,0,2021-12-09T18:00:00Z
23.440000,23.440000,23.275000,23.440000,1738,2021-12-09T18:05:00Z
