Close
127.44499969482422
126.84809875488281
126.76129913330078
127.00749969482422
126.88999938964844
127.04000091552734
127.1050033569336
126.8198013305664
126.87999725341797
126.66500091552734
126.76010131835938
126.52999877929688
126.69000244140625
126.5270004272461
126.40740203857422
126.41819763183594
126.23699951171875
126.37909698486328
126.13999938964844
126.14990234375
126.25499725341797
126.4093017578125
126.2699966430664
125.88999938964844
126.02999877929688
125.95500183105469
125.94000244140625
125.83499908447266
125.80760192871094
125.75499725341797
125.93990325927734
125.69999694824219
125.68499755859375
125.6050033569336
125.53849792480469
125.70500183105469
125.63999938964844
125.79989624023438
125.76850128173828
125.58820343017578
125.44999694824219
125.58499908447266
125.5199966430664
125.47820281982422
125.43499755859375
125.43000030517578
125.4749984741211
125.66999816894531
125.83000183105469
125.79000091552734
125.83989715576172
125.82499694824219
125.87999725341797
125.87999725341797
125.90010070800781
126.00499725341797
126.07499694824219
125.88500213623047
125.8550033569336
125.68499755859375
125.71499633789062
125.62000274658203
125.68280029296875
125.79000091552734
125.91999816894531
125.95760345458984
125.7698974609375
125.7300033569336
125.91000366210938
125.89759826660156
126.0199966430664
125.94499969482422
125.70999908447266
125.7311019897461
125.70999908447266
125.6500015258789
125.41999816894531
125.43000030517578
126.41999816894531
126.7300033569336
126.86000061035156
126.76000213623047
126.86000061035156
126.65499877929688
126.83000183105469
126.92839813232422
127.16999816894531
127.26499938964844
127.38500213623047
127.52999877929688
127.43990325927734
127.51000213623047
127.41500091552734
127.33999633789062
127.49500274658203
127.53230285644531
127.46119689941406
127.4885025024414
127.54000091552734
127.56500244140625
127.46499633789062
127.51000213623047
127.55500030517578
127.56500244140625
127.63999938964844
127.59500122070312
127.59400177001953
127.54000091552734
127.75579833984375
127.61689758300781
127.46710205078125
127.44499969482422
127.4000015258789
127.46009826660156
127.44730377197266
127.45999908447266
127.41000366210938
127.46160125732422
127.40499877929688
127.44000244140625
127.44840240478516
127.38099670410156
127.44000244140625
127.53500366210938
127.48999786376953
127.58419799804688
127.66500091552734
127.65989685058594
127.61000061035156
127.6050033569336
127.56009674072266
127.6011962890625
127.63500213623047
127.71990203857422
127.69999694824219
127.69000244140625
127.75499725341797
127.73500061035156
127.82499694824219
127.83999633789062
127.83999633789062
127.9000015258789
127.7699966430664
127.7699966430664
127.83999633789062
127.8949966430664
127.81999969482422
127.7249984741211
127.70999908447266
127.71499633789062
127.58999633789062
127.62000274658203
127.51000213623047
127.56999969482422
127.31009674072266
127.0999984741211
127.91000366210938
127.38999938964844
127.13999938964844
127.2500991821289
126.94999694824219
126.94499969482422
127.06999969482422
126.98999786376953
127.04900360107422
127.03500366210938
127.16999816894531
127.16500091552734
126.83499908447266
126.83000183105469
126.97000122070312
127.1050033569336
127.07109832763672
127.125
126.93000030517578
126.8499984741211
126.95999908447266
126.80500030517578
126.8949966430664
126.83000183105469
126.70999908447266
126.83499908447266
126.81990051269531
126.8781967163086
126.83999633789062
126.80000305175781
126.80500030517578
126.95999908447266
126.97000122070312
126.96499633789062
126.97000122070312
126.98999786376953
127.01000213623047
126.94499969482422
126.87100219726562
126.80000305175781
