Open,High,Low,Close,Adj Close,Volume,Date
8.050000190734863,8.095000267028809,8.029999732971191,8.079999923706055,8.079999923706055,92676.0,Datetime
8.079999923706055,8.10990047454834,8.055000305175781,8.104999542236328,8.104999542236328,63011.0,2021-06-04 09:30:00-04:00
8.104999542236328,8.109999656677246,8.09000015258789,8.095000267028809,8.095000267028809,63225.0,2021-06-04 09:35:00-04:00
8.095000267028809,8.114999771118164,8.090100288391113,8.104999542236328,8.104999542236328,37632.0,2021-06-04 09:40:00-04:00
8.104999542236328,8.119000434875488,8.104999542236328,8.114999771118164,8.114999771118164,12807.0,2021-06-04 09:45:00-04:00
8.114999771118164,8.149999618530273,8.114999771118164,8.145000457763672,8.145000457763672,32603.0,2021-06-04 09:50:00-04:00
8.145000457763672,8.179300308227539,8.145000457763672,8.170000076293945,8.170000076293945,32887.0,2021-06-04 09:55:00-04:00
8.175000190734863,8.180000305175781,8.15999984741211,8.164999961853027,8.164999961853027,14460.0,2021-06-04 10:00:00-04:00
8.164999961853027,8.166999816894531,8.15999984741211,8.164999961853027,8.164999961853027,13276.0,2021-06-04 10:05:00-04:00
8.170000076293945,8.1899995803833,8.164999961853027,8.1899995803833,8.1899995803833,26257.0,2021-06-04 10:10:00-04:00
8.1850004196167,8.1850004196167,8.164999961853027,8.180000305175781,8.180000305175781,31336.0,2021-06-04 10:15:00-04:00
8.1899995803833,8.1899995803833,8.180000305175781,8.180999755859375,8.180999755859375,12508.0,2021-06-04 10:20:00-04:00
8.180000305175781,8.199999809265137,8.180000305175781,8.180000305175781,8.180000305175781,28843.0,2021-06-04 10:25:00-04:00
8.180100440979004,8.1899995803833,8.180000305175781,8.180000305175781,8.180000305175781,6716.0,2021-06-04 10:30:00-04:00
8.1850004196167,8.199999809265137,8.180000305175781,8.1899995803833,8.1899995803833,13513.0,2021-06-04 10:35:00-04:00
8.1899995803833,8.204999923706055,8.180000305175781,8.199999809265137,8.199999809265137,40758.0,2021-06-04 10:40:00-04:00
8.199999809265137,8.204999923706055,8.199999809265137,8.204999923706055,8.204999923706055,17485.0,2021-06-04 10:45:00-04:00
8.199999809265137,8.210000038146973,8.180000305175781,8.199999809265137,8.199999809265137,38616.0,2021-06-04 10:50:00-04:00
8.199999809265137,8.210000038146973,8.199999809265137,8.204999923706055,8.204999923706055,4939.0,2021-06-04 10:55:00-04:00
8.204999923706055,8.217599868774414,8.204999923706055,8.210000038146973,8.210000038146973,14441.0,2021-06-04 11:00:00-04:00
8.21500015258789,8.220000267028809,8.1899995803833,8.1899995803833,8.1899995803833,67706.0,2021-06-04 11:05:00-04:00
8.194999694824219,8.199999809265137,8.1899995803833,8.194999694824219,8.194999694824219,3139.0,2021-06-04 11:10:00-04:00
8.194999694824219,8.199999809265137,8.1899995803833,8.199999809265137,8.199999809265137,8130.0,2021-06-04 11:15:00-04:00
8.199999809265137,8.199999809265137,8.1899995803833,8.190999984741211,8.190999984741211,3561.0,2021-06-04 11:20:00-04:00
8.199999809265137,8.199999809265137,8.194999694824219,8.199999809265137,8.199999809265137,9235.0,2021-06-04 11:25:00-04:00
8.194999694824219,8.199999809265137,8.180000305175781,8.180000305175781,8.180000305175781,28615.0,2021-06-04 11:30:00-04:00
8.180000305175781,8.1899995803833,8.180000305175781,8.1899995803833,8.1899995803833,7451.0,2021-06-04 11:35:00-04:00
8.180000305175781,8.1899995803833,8.180000305175781,8.1899995803833,8.1899995803833,6201.0,2021-06-04 11:40:00-04:00
8.1899995803833,8.1899995803833,8.180000305175781,8.18340015411377,8.18340015411377,5351.0,2021-06-04 11:45:00-04:00
8.1899995803833,8.1899995803833,8.180000305175781,8.180000305175781,8.180000305175781,4774.0,2021-06-04 11:50:00-04:00
8.180000305175781,8.1899995803833,8.180000305175781,8.1899995803833,8.1899995803833,4884.0,2021-06-04 11:55:00-04:00
8.1899995803833,8.194999694824219,8.189900398254395,8.194999694824219,8.194999694824219,10374.0,2021-06-04 12:00:00-04:00
8.199899673461914,8.199999809265137,8.1899995803833,8.199999809265137,8.199999809265137,2998.0,2021-06-04 12:05:00-04:00
8.199999809265137,8.199999809265137,8.190099716186523,8.199999809265137,8.199999809265137,3436.0,2021-06-04 12:10:00-04:00
8.199999809265137,8.225000381469727,8.199999809265137,8.220000267028809,8.220000267028809,66242.0,2021-06-04 12:15:00-04:00
8.220000267028809,8.220000267028809,8.210000038146973,8.220000267028809,8.220000267028809,9081.0,2021-06-04 12:20:00-04:00
8.210000038146973,8.220000267028809,8.210000038146973,8.220000267028809,8.220000267028809,2527.0,2021-06-04 12:25:00-04:00
8.215800285339355,8.229999542236328,8.215800285339355,8.229999542236328,8.229999542236328,8318.0,2021-06-04 12:30:00-04:00
8.229999542236328,8.239999771118164,8.225000381469727,8.225000381469727,8.225000381469727,36899.0,2021-06-04 12:35:00-04:00
8.229999542236328,8.239999771118164,8.225000381469727,8.234999656677246,8.234999656677246,5921.0,2021-06-04 12:40:00-04:00
8.239999771118164,8.239999771118164,8.229999542236328,8.239999771118164,8.239999771118164,6041.0,2021-06-04 12:45:00-04:00
8.239999771118164,8.25,8.229999542236328,8.244999885559082,8.244999885559082,15918.0,2021-06-04 12:50:00-04:00
8.244999885559082,8.25,8.239999771118164,8.239999771118164,8.239999771118164,8673.0,2021-06-04 12:55:00-04:00
8.239999771118164,8.25,8.239999771118164,8.244999885559082,8.244999885559082,4517.0,2021-06-04 13:00:00-04:00
8.25,8.25,8.239999771118164,8.244999885559082,8.244999885559082,5231.0,2021-06-04 13:05:00-04:00
8.244999885559082,8.25,8.239999771118164,8.25,8.25,8632.0,2021-06-04 13:10:00-04:00
