Open
127.81999969482422
127.25
127.75
128.33999633789062
129.0
128.781494140625
129.1199951171875
128.72999572753906
128.61500549316406
128.72000122070312
128.85499572753906
129.08999633789062
129.14500427246094
128.94000244140625
129.0699005126953
129.17999267578125
129.34019470214844
129.5601043701172
129.57240295410156
129.27000427246094
129.35000610351562
129.50999450683594
129.55999755859375
129.67999267578125
129.69000244140625
129.7801055908203
129.64999389648438
129.49459838867188
129.39500427246094
129.4084930419922
129.47500610351562
129.41000366210938
129.42990112304688
129.42880249023438
129.48269653320312
129.4199981689453
129.47569274902344
129.44500732421875
129.29409790039062
129.2899932861328
129.34500122070312
129.47000122070312
129.56500244140625
129.6999969482422
129.84500122070312
129.93499755859375
129.83999633789062
129.89990234375
129.92010498046875
129.9149932861328
129.91000366210938
129.92840576171875
129.9600067138672
129.97000122070312
129.9149932861328
129.81199645996094
129.87989807128906
129.9949951171875
130.1002960205078
130.1649932861328
130.10499572753906
130.22999572753906
130.2949981689453
130.30709838867188
130.1199951171875
130.08999633789062
130.07000732421875
130.10000610351562
129.94500732421875
129.8699951171875
129.80999755859375
129.84500122070312
130.05999755859375
129.9600067138672
129.8000030517578
129.97500610351562
130.10000610351562
130.43499755859375
130.00999450683594
129.53500366210938
129.92999267578125
130.27000427246094
130.29299926757812
130.51019287109375
130.15499877929688
129.8699951171875
130.1300048828125
130.03500366210938
129.9600067138672
129.77999877929688
129.7100067138672
129.80999755859375
129.7100067138672
129.5850067138672
129.7550048828125
129.80499267578125
129.625
129.7989959716797
129.8238983154297
129.72000122070312
129.8699951171875
129.95989990234375
129.85000610351562
129.72999572753906
129.6475067138672
129.7449951171875
129.78500366210938
129.8000030517578
129.94000244140625
130.1118927001953
130.1324005126953
130.14999389648438
130.125
130.17999267578125
130.2100067138672
130.0399932861328
130.0200958251953
129.94000244140625
129.89999389648438
129.8800048828125
129.85000610351562
129.72999572753906
129.76510620117188
129.80999755859375
129.7899932861328
129.8000030517578
129.75
129.84500122070312
129.81500244140625
129.76499938964844
129.8975067138672
129.89500427246094
129.90499877929688
129.85499572753906
129.86500549316406
129.66000366210938
129.72000122070312
