Open,High,Low,Close,Volume,Date
4.010000,4.010000,4.010000,4.010000,0,2021-12-08T14:30:00Z
4.010000,4.030000,4.010000,4.030000,400,2021-12-08T14:35:00Z
4.030000,4.030000,4.030000,4.030000,0,2021-12-08T14:40:00Z
3.890000,3.890000,3.890000,3.890000,400,2021-12-08T14:45:00Z
3.890000,3.890000,3.890000,3.890000,0,2021-12-08T14:50:00Z
3.890000,3.890000,3.890000,3.890000,0,2021-12-08T14:55:00Z
3.890000,3.890000,3.890000,3.890000,0,2021-12-08T15:00:00Z
3.780000,3.787300,3.740000,3.740000,950,2021-12-08T15:05:00Z
3.740000,3.740000,3.740000,3.740000,0,2021-12-08T15:10:00Z
3.740000,3.740000,3.740000,3.740000,0,2021-12-08T15:15:00Z
3.800000,3.800000,3.800000,3.800000,4300,2021-12-08T15:20:00Z
3.800000,3.800000,3.800000,3.800000,0,2021-12-08T15:25:00Z
3.800000,3.800000,3.800000,3.800000,0,2021-12-08T15:30:00Z
3.800000,3.800000,3.800000,3.800000,0,2021-12-08T15:35:00Z
3.870000,3.870000,3.870000,3.870000,100,2021-12-08T15:40:00Z
3.870000,3.870000,3.870000,3.870000,0,2021-12-08T15:45:00Z
3.870000,3.870000,3.870000,3.870000,0,2021-12-08T15:50:00Z
3.870000,3.870000,3.870000,3.870000,0,2021-12-08T15:55:00Z
3.870000,3.870000,3.870000,3.870000,0,2021-12-08T16:00:00Z
3.870000,3.870000,3.870000,3.870000,0,2021-12-08T16:05:00Z
3.930000,3.940000,3.930000,3.940000,500,2021-12-08T16:10:00Z
3.940000,3.940000,3.940000,3.940000,0,2021-12-08T16:15:00Z
3.940000,3.940000,3.940000,3.940000,0,2021-12-08T16:20:00Z
3.940000,3.940000,3.940000,3.940000,0,2021-12-08T16:25:00Z
3.940000,3.940000,3.940000,3.940000,0,2021-12-08T16:30:00Z
3.960000,3.960000,3.960000,3.960000,200,2021-12-08T16:35:00Z
3.960000,3.960000,3.960000,3.960000,0,2021-12-08T16:40:00Z
3.960000,3.960000,3.960000,3.960000,0,2021-12-08T16:45:00Z
3.960000,3.960000,3.960000,3.960000,0,2021-12-08T16:50:00Z
3.860000,3.860000,3.860000,3.860000,100,2021-12-08T16:55:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:00:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:05:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:10:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:15:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:20:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:25:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:30:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:35:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:40:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:45:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:50:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T17:55:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T18:00:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T18:05:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T18:10:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T18:15:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T18:20:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T18:25:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T18:30:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T18:35:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T18:40:00Z
3.860000,3.860000,3.860000,3.860000,0,2021-12-08T18:45:00Z
3.860000,3.870000,3.860000,3.860000,3577,2021-12-08T18:50:00Z
3.901000,3.901000,3.810000,3.850000,5670,2021-12-08T18:55:00Z
3.850000,3.850000,3.850000,3.850000,0,2021-12-08T19:00:00Z
3.880000,3.880000,3.880000,3.880000,100,2021-12-08T19:05:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T19:10:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T19:15:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T19:20:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T19:25:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T19:30:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T19:35:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T19:40:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T19:45:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T19:50:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T19:55:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T20:00:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T20:05:00Z
3.880000,3.880000,3.880000,3.880000,0,2021-12-08T20:10:00Z
