Open,High,Low,Close,Volume,Date
4.380000,4.400000,4.380000,4.400000,6614,2021-12-08T14:30:00Z
4.400000,4.400000,4.400000,4.400000,0,2021-12-08T14:35:00Z
4.510000,4.510000,4.510000,4.510000,100,2021-12-08T14:40:00Z
4.445000,4.445000,4.445000,4.445000,800,2021-12-08T14:45:00Z
4.490000,4.500000,4.490000,4.490000,656,2021-12-08T14:50:00Z
4.490000,4.490000,4.490000,4.490000,0,2021-12-08T14:55:00Z
4.460000,4.470000,4.450100,4.450100,550,2021-12-08T15:00:00Z
4.460000,4.470000,4.460000,4.460000,950,2021-12-08T15:05:00Z
4.460000,4.490000,4.460000,4.480000,593,2021-12-08T15:10:00Z
4.480000,4.480000,4.480000,4.480000,0,2021-12-08T15:15:00Z
4.480000,4.500000,4.470000,4.500000,1197,2021-12-08T15:20:00Z
4.546200,4.616200,4.546200,4.616200,3800,2021-12-08T15:25:00Z
4.615000,4.615000,4.570000,4.570000,1300,2021-12-08T15:30:00Z
4.570000,4.579900,4.550000,4.579900,1600,2021-12-08T15:35:00Z
4.550000,4.550000,4.550000,4.550000,700,2021-12-08T15:40:00Z
4.550000,4.550000,4.550000,4.550000,0,2021-12-08T15:45:00Z
4.520000,4.520000,4.520000,4.520000,100,2021-12-08T15:50:00Z
4.520000,4.550000,4.520000,4.550000,900,2021-12-08T15:55:00Z
4.550000,4.550000,4.550000,4.550000,0,2021-12-08T16:00:00Z
4.540000,4.540000,4.540000,4.540000,200,2021-12-08T16:05:00Z
4.540000,4.540000,4.521000,4.521000,600,2021-12-08T16:10:00Z
4.530000,4.530000,4.530000,4.530000,100,2021-12-08T16:15:00Z
4.530000,4.530000,4.530000,4.530000,0,2021-12-08T16:20:00Z
4.560000,4.560000,4.560000,4.560000,100,2021-12-08T16:25:00Z
4.560000,4.560000,4.560000,4.560000,0,2021-12-08T16:30:00Z
4.560000,4.560000,4.560000,4.560000,0,2021-12-08T16:35:00Z
4.560000,4.560000,4.560000,4.560000,0,2021-12-08T16:40:00Z
4.570000,4.570000,4.570000,4.570000,2395,2021-12-08T16:45:00Z
4.560000,4.570000,4.560000,4.570000,400,2021-12-08T16:50:00Z
4.550000,4.550000,4.550000,4.550000,100,2021-12-08T16:55:00Z
4.550000,4.550000,4.550000,4.550000,0,2021-12-08T17:00:00Z
4.560000,4.560000,4.560000,4.560000,300,2021-12-08T17:05:00Z
4.579900,4.579900,4.560000,4.560000,1280,2021-12-08T17:10:00Z
4.560000,4.590000,4.560000,4.590000,800,2021-12-08T17:15:00Z
4.590000,4.620000,4.590000,4.620000,829,2021-12-08T17:20:00Z
4.620000,4.620000,4.620000,4.620000,0,2021-12-08T17:25:00Z
4.620000,4.620000,4.620000,4.620000,0,2021-12-08T17:30:00Z
4.620000,4.620000,4.620000,4.620000,0,2021-12-08T17:35:00Z
4.610000,4.610000,4.610000,4.610000,100,2021-12-08T17:40:00Z
4.610000,4.610000,4.610000,4.610000,550,2021-12-08T17:45:00Z
4.610000,4.610000,4.610000,4.610000,0,2021-12-08T17:50:00Z
4.610000,4.610000,4.610000,4.610000,0,2021-12-08T17:55:00Z
4.610000,4.610000,4.610000,4.610000,0,2021-12-08T18:00:00Z
4.610000,4.610000,4.610000,4.610000,0,2021-12-08T18:05:00Z
4.610000,4.610000,4.610000,4.610000,500,2021-12-08T18:10:00Z
4.617300,4.620000,4.610000,4.620000,2900,2021-12-08T18:15:00Z
4.615000,4.630000,4.615000,4.620000,2200,2021-12-08T18:20:00Z
4.620000,4.620000,4.620000,4.620000,0,2021-12-08T18:25:00Z
4.620000,4.620000,4.620000,4.620000,0,2021-12-08T18:30:00Z
4.620000,4.620000,4.620000,4.620000,0,2021-12-08T18:35:00Z
4.620000,4.620000,4.620000,4.620000,0,2021-12-08T18:40:00Z
4.610000,4.620000,4.610000,4.620000,200,2021-12-08T18:45:00Z
4.620000,4.620000,4.620000,4.620000,0,2021-12-08T18:50:00Z
4.610000,4.620000,4.610000,4.620000,300,2021-12-08T18:55:00Z
4.620000,4.620000,4.620000,4.620000,0,2021-12-08T19:00:00Z
4.600000,4.600000,4.600000,4.600000,100,2021-12-08T19:05:00Z
4.600100,4.600100,4.600100,4.600100,100,2021-12-08T19:10:00Z
4.600000,4.600000,4.600000,4.600000,400,2021-12-08T19:15:00Z
4.600000,4.624600,4.600000,4.600000,1300,2021-12-08T19:20:00Z
4.600000,4.620000,4.600000,4.620000,700,2021-12-08T19:25:00Z
4.620000,4.620000,4.620000,4.620000,200,2021-12-08T19:30:00Z
4.620000,4.620000,4.620000,4.620000,0,2021-12-08T19:35:00Z
4.600000,4.600000,4.600000,4.600000,100,2021-12-08T19:40:00Z
4.600000,4.600000,4.600000,4.600000,0,2021-12-08T19:45:00Z
4.600000,4.600000,4.600000,4.600000,0,2021-12-08T19:50:00Z
4.600000,4.600000,4.600000,4.600000,0,2021-12-08T19:55:00Z
4.600000,4.600000,4.600000,4.600000,0,2021-12-08T20:00:00Z
4.630000,4.640000,4.610000,4.610000,300,2021-12-08T20:05:00Z
4.610000,4.610000,4.610000,4.610000,0,2021-12-08T20:10:00Z
4.610000,4.610000,4.610000,4.610000,0,2021-12-08T20:15:00Z
4.610000,4.610000,4.610000,4.610000,0,2021-12-08T20:20:00Z
4.610100,4.610100,4.610100,4.610100,100,2021-12-08T20:25:00Z
4.610000,4.620100,4.610000,4.620000,2200,2021-12-08T20:30:00Z
4.630000,4.630000,4.610000,4.610000,200,2021-12-08T20:35:00Z
4.600000,4.600000,4.600000,4.600000,200,2021-12-08T20:40:00Z
4.600000,4.600000,4.600000,4.600000,0,2021-12-08T20:45:00Z
4.600000,4.600000,4.600000,4.600000,0,2021-12-08T20:50:00Z
4.580000,4.600000,4.550000,4.600000,1068,2021-12-08T20:55:00Z
4.640000,4.730000,4.640000,4.726200,2027,2021-12-09T14:30:00Z
4.670000,4.670000,4.670000,4.670000,100,2021-12-09T14:35:00Z
4.670000,4.670000,4.670000,4.670000,0,2021-12-09T14:40:00Z
4.700000,4.710000,4.700000,4.710000,2734,2021-12-09T14:45:00Z
4.710000,4.710000,4.710000,4.710000,0,2021-12-09T14:50:00Z
4.680000,4.682100,4.660000,4.682100,2153,2021-12-09T14:55:00Z
4.650000,4.690000,4.650000,4.675000,500,2021-12-09T15:00:00Z
4.675000,4.675000,4.675000,4.675000,0,2021-12-09T15:05:00Z
4.640100,4.700000,4.640100,4.700000,450,2021-12-09T15:10:00Z
4.640000,4.640000,4.640000,4.640000,100,2021-12-09T15:15:00Z
4.660000,4.660000,4.640000,4.640000,1090,2021-12-09T15:20:00Z
4.640000,4.640000,4.640000,4.640000,1727,2021-12-09T15:25:00Z
4.640000,4.640000,4.640000,4.640000,0,2021-12-09T15:30:00Z
4.640000,4.640000,4.640000,4.640000,0,2021-12-09T15:35:00Z
4.640000,4.640000,4.640000,4.640000,0,2021-12-09T15:40:00Z
4.640000,4.640000,4.640000,4.640000,0,2021-12-09T15:45:00Z
4.640000,4.640000,4.640000,4.640000,0,2021-12-09T15:50:00Z
4.640000,4.640000,4.640000,4.640000,0,2021-12-09T15:55:00Z
4.640000,4.640000,4.640000,4.640000,0,2021-12-09T16:00:00Z
4.640000,4.640000,4.640000,4.640000,0,2021-12-09T16:05:00Z
4.640000,4.640000,4.640000,4.640000,0,2021-12-09T16:10:00Z
4.639900,4.639900,4.639900,4.639900,200,2021-12-09T16:15:00Z
4.639900,4.639900,4.639900,4.639900,0,2021-12-09T16:20:00Z
4.639900,4.639900,4.639900,4.639900,0,2021-12-09T16:25:00Z
4.610000,4.610000,4.610000,4.610000,100,2021-12-09T16:30:00Z
4.610000,4.610000,4.610000,4.610000,0,2021-12-09T16:35:00Z
4.610000,4.610000,4.610000,4.610000,0,2021-12-09T16:40:00Z
4.610000,4.610000,4.610000,4.610000,0,2021-12-09T16:45:00Z
4.610000,4.610000,4.610000,4.610000,0,2021-12-09T16:50:00Z
4.580000,4.580000,4.580000,4.580000,606,2021-12-09T16:55:00Z
4.580000,4.580000,4.580000,4.580000,0,2021-12-09T17:00:00Z
4.580000,4.580000,4.580000,4.580000,0,2021-12-09T17:05:00Z
